transportation_id,depart_id,dest_id,depart_nm,dest_nm,depart_time,destination_time,grade,fare,duration,trans_cate
trans_train_04977,C04,C03,대전,천안,15:21:00,16:12:00,일반열차,30000,52,train
trans_train_04978,C04,C02,대전,수원,15:21:00,16:47:00,일반열차,30000,86,train
trans_train_04979,C04,C01,대전,서울,15:21:00,17:16:00,일반열차,30000,115,train
trans_train_04224,C03,C02,천안,수원,16:12:00,16:47:00,일반열차,30000,35,train
trans_train_03356,C03,C01,천안,서울,16:12:00,17:16:00,일반열차,30000,64,train
trans_train_04982,C02,C01,수원,서울,16:47:00,17:16:00,일반열차,30000,29,train
trans_train_04983,C17,C16,여수,순천,13:25:00,13:50:00,일반열차,30000,25,train
trans_train_04984,C17,C15,여수,곡성,13:25:00,14:21:00,일반열차,5400,56,train
trans_train_04985,C17,C14,여수,남원,13:25:00,14:33:00,일반열차,3000,68,train
trans_train_04986,C17,C13,여수,전주,13:25:00,15:11:00,일반열차,30000,107,train
trans_train_04234,C04,C12,대전,논산,11:18:00,12:03:00,일반열차,3000,45,train
trans_train_03387,C03,C04,천안,대전,17:27:00,18:18:00,일반열차,7000,51,train
trans_train_04989,C17,C03,여수,천안,13:25:00,17:34:00,일반열차,30000,250,train
trans_train_04990,C17,C02,여수,수원,13:25:00,18:18:00,일반열차,30000,293,train
trans_train_04991,C17,C01,여수,서울,13:25:00,18:50:00,일반열차,30000,325,train
trans_train_04992,C16,C15,순천,곡성,13:50:00,14:21:00,일반열차,3100,31,train
trans_train_04244,C16,C14,순천,남원,13:50:00,14:33:00,일반열차,2600,43,train
trans_train_03407,C16,C13,순천,전주,13:50:00,15:11:00,일반열차,30000,82,train
trans_train_04995,C04,C12,대전,논산,13:58:00,14:36:00,일반열차,3000,38,train
trans_train_04996,C03,C04,천안,대전,18:05:00,18:58:00,일반열차,7000,53,train
trans_train_04997,C16,C03,순천,천안,13:50:00,17:34:00,일반열차,30000,225,train
trans_train_04254,C16,C02,순천,수원,13:50:00,18:18:00,일반열차,30000,268,train
trans_train_03427,C16,C01,순천,서울,13:50:00,18:50:00,일반열차,30000,300,train
trans_train_05000,C15,C14,곡성,남원,14:21:00,14:33:00,일반열차,2600,12,train
trans_train_05001,C15,C13,곡성,전주,14:21:00,15:11:00,일반열차,30000,51,train
trans_train_05002,C04,C12,대전,논산,16:02:00,16:38:00,일반열차,3000,36,train
trans_train_03438,C03,C04,천안,대전,20:29:00,21:16:00,일반열차,7000,48,train
trans_train_05004,C15,C03,곡성,천안,14:21:00,17:34:00,일반열차,30000,194,train
trans_train_05005,C15,C02,곡성,수원,14:21:00,18:18:00,일반열차,30000,237,train
trans_train_05006,C15,C01,곡성,서울,14:21:00,18:50:00,일반열차,30000,269,train
trans_train_05007,C14,C13,남원,전주,14:33:00,15:11:00,일반열차,30000,39,train
trans_train_05008,C04,C12,대전,논산,17:12:00,17:44:00,일반열차,3000,32,train
trans_train_05009,C03,C04,천안,대전,21:11:00,21:58:00,일반열차,7000,48,train
trans_train_05010,C14,C03,남원,천안,14:33:00,17:34:00,일반열차,30000,182,train
trans_train_05011,C14,C02,남원,수원,14:33:00,18:18:00,일반열차,30000,225,train
trans_train_05012,C14,C01,남원,서울,14:33:00,18:50:00,일반열차,30000,257,train
trans_train_05013,C04,C12,대전,논산,18:24:00,18:58:00,일반열차,3000,34,train
trans_train_05014,C03,C04,천안,대전,6:57:00,7:50:00,일반열차,7000,53,train
trans_train_05015,C13,C03,전주,천안,15:11:00,17:34:00,일반열차,30000,143,train
trans_train_05016,C13,C02,전주,수원,15:11:00,18:18:00,일반열차,30000,187,train
trans_train_04264,C13,C01,전주,서울,15:11:00,18:50:00,일반열차,30000,219,train
trans_train_03444,C03,C04,천안,대전,9:48:00,10:35:00,일반열차,7000,48,train
trans_train_05019,C12,C03,논산,천안,16:04:00,17:34:00,일반열차,30000,90,train
trans_train_05020,C12,C02,논산,수원,16:04:00,18:18:00,일반열차,30000,134,train
trans_train_05021,C12,C01,논산,서울,16:04:00,18:50:00,일반열차,30000,166,train
trans_train_05022,C04,C03,대전,천안,16:41:00,17:34:00,일반열차,30000,53,train
trans_train_05023,C04,C02,대전,수원,16:41:00,18:18:00,일반열차,30000,97,train
trans_train_05024,C04,C01,대전,서울,16:41:00,18:50:00,일반열차,30000,129,train
trans_train_04274,C03,C02,천안,수원,17:34:00,18:18:00,일반열차,30000,44,train
trans_train_03456,C03,C01,천안,서울,17:34:00,18:50:00,일반열차,30000,76,train
trans_train_05027,C02,C01,수원,서울,18:18:00,18:50:00,일반열차,30000,32,train
trans_train_05028,C17,C16,여수,순천,14:49:00,15:13:00,일반열차,30000,24,train
trans_train_05029,C17,C15,여수,곡성,14:49:00,15:50:00,일반열차,5400,61,train
trans_train_05030,C17,C14,여수,남원,14:49:00,16:01:00,일반열차,3000,72,train
trans_train_05031,C17,C13,여수,전주,14:49:00,16:37:00,일반열차,30000,108,train
trans_train_04284,C04,C12,대전,논산,21:23:00,21:58:00,일반열차,3000,35,train
trans_train_03471,C03,C04,천안,대전,10:25:00,11:18:00,일반열차,7000,53,train
trans_train_05034,C17,C03,여수,천안,14:49:00,19:04:00,일반열차,30000,255,train
trans_train_05035,C17,C02,여수,수원,14:49:00,19:53:00,일반열차,30000,304,train
trans_train_05036,C17,C01,여수,서울,14:49:00,20:25:00,일반열차,30000,336,train
trans_train_05037,C16,C15,순천,곡성,15:13:00,15:50:00,일반열차,3100,37,train
trans_train_04294,C16,C14,순천,남원,15:13:00,16:01:00,일반열차,2600,48,train
trans_train_04202,C16,C13,순천,전주,15:13:00,16:37:00,일반열차,30000,84,train
trans_train_05040,C04,C12,대전,논산,23:31:00,0:07:00,일반열차,3000,36,train
trans_train_05041,C03,C04,천안,대전,13:05:00,13:58:00,일반열차,7000,53,train
trans_train_05042,C16,C03,순천,천안,15:13:00,19:04:00,일반열차,30000,231,train
trans_train_04304,C16,C02,순천,수원,15:13:00,19:53:00,일반열차,30000,280,train
trans_train_04212,C16,C01,순천,서울,15:13:00,20:25:00,일반열차,30000,312,train
trans_train_05045,C15,C14,곡성,남원,15:50:00,16:01:00,일반열차,2600,11,train
trans_train_05046,C15,C13,곡성,전주,15:50:00,16:37:00,일반열차,30000,47,train
trans_train_05047,C14,C12,남원,논산,7:36:00,9:06:00,일반열차,10000,90,train
trans_train_04222,C03,C04,천안,대전,15:09:00,16:02:00,일반열차,7000,53,train
trans_train_05049,C15,C03,곡성,천안,15:50:00,19:04:00,일반열차,30000,194,train
trans_train_05050,C15,C02,곡성,수원,15:50:00,19:53:00,일반열차,30000,243,train
trans_train_05051,C15,C01,곡성,서울,15:50:00,20:25:00,일반열차,30000,275,train
trans_train_05052,C14,C13,남원,전주,16:01:00,16:37:00,일반열차,30000,36,train
trans_train_05053,C14,C12,남원,논산,9:56:00,11:11:00,일반열차,10000,75,train
trans_train_05054,C03,C04,천안,대전,16:13:00,17:12:00,일반열차,7000,59,train
trans_train_05055,C14,C03,남원,천안,16:01:00,19:04:00,일반열차,30000,183,train
trans_train_05056,C14,C02,남원,수원,16:01:00,19:53:00,일반열차,30000,232,train
trans_train_05057,C14,C01,남원,서울,16:01:00,20:25:00,일반열차,30000,264,train
trans_train_05058,C14,C12,남원,논산,10:12:00,11:42:00,일반열차,10000,90,train
trans_train_05059,C03,C04,천안,대전,17:40:00,18:24:00,일반열차,7000,45,train
trans_train_05060,C13,C03,전주,천안,16:37:00,19:04:00,일반열차,30000,147,train
trans_train_05061,C13,C02,전주,수원,16:37:00,19:53:00,일반열차,30000,196,train
trans_train_05062,C13,C01,전주,서울,16:37:00,20:25:00,일반열차,30000,228,train
trans_train_05063,C03,C04,천안,대전,20:31:00,21:23:00,일반열차,7000,52,train
trans_train_05064,C12,C03,논산,천안,17:31:00,19:04:00,일반열차,30000,93,train
trans_train_05065,C12,C02,논산,수원,17:31:00,19:53:00,일반열차,30000,142,train
trans_train_05066,C12,C01,논산,서울,17:31:00,20:25:00,일반열차,30000,174,train
trans_train_05067,C04,C03,대전,천안,18:08:00,19:04:00,일반열차,30000,56,train
trans_train_05068,C04,C02,대전,수원,18:08:00,19:53:00,일반열차,30000,105,train
trans_train_05069,C04,C01,대전,서울,18:08:00,20:25:00,일반열차,30000,137,train
trans_train_05070,C03,C02,천안,수원,19:04:00,19:53:00,일반열차,30000,49,train
trans_train_05071,C03,C01,천안,서울,19:04:00,20:25:00,일반열차,30000,81,train
trans_train_05072,C02,C01,수원,서울,19:53:00,20:25:00,일반열차,30000,32,train
trans_train_05073,C17,C16,여수,순천,15:52:00,16:15:00,일반열차,30000,24,train
trans_train_05074,C17,C15,여수,곡성,15:52:00,16:43:00,일반열차,5400,51,train
trans_train_05075,C17,C14,여수,남원,15:52:00,16:53:00,일반열차,3000,62,train
trans_train_05076,C17,C13,여수,전주,15:52:00,17:21:00,일반열차,30000,90,train
trans_train_05077,C14,C12,남원,논산,13:19:00,14:45:00,일반열차,10000,86,train
trans_train_05078,C03,C04,천안,대전,22:37:00,23:31:00,일반열차,7000,54,train
trans_train_05079,C17,C03,여수,천안,15:52:00,19:22:00,일반열차,30000,210,train
trans_train_05080,C17,C02,여수,수원,15:52:00,19:51:00,일반열차,30000,239,train
trans_train_05081,C17,C01,여수,서울,15:52:00,20:18:00,일반열차,30000,266,train
trans_train_04305,C16,C15,순천,곡성,16:15:00,16:43:00,일반열차,3100,28,train
trans_train_04232,C16,C14,순천,남원,16:15:00,16:53:00,일반열차,2600,38,train
trans_train_05084,C16,C13,순천,전주,16:15:00,17:21:00,일반열차,30000,66,train
trans_train_05085,C14,C12,남원,논산,14:33:00,16:04:00,일반열차,10000,92,train
trans_train_05086,C23,C04,포항,대전,5:37:00,7:00:00,KTX,14000,83,train
trans_train_05087,C16,C03,순천,천안,16:15:00,19:22:00,일반열차,30000,187,train
trans_train_05088,C16,C02,순천,수원,16:15:00,19:51:00,일반열차,30000,216,train
trans_train_05089,C16,C01,순천,서울,16:15:00,20:18:00,일반열차,30000,243,train
trans_train_04315,C15,C14,곡성,남원,16:43:00,16:53:00,일반열차,2600,11,train
trans_train_04242,C15,C13,곡성,전주,16:43:00,17:21:00,일반열차,30000,39,train
trans_train_05092,C14,C12,남원,논산,16:01:00,17:31:00,일반열차,10000,91,train
trans_train_05093,C23,C04,포항,대전,7:15:00,8:44:00,KTX,14000,89,train
trans_train_05094,C15,C03,곡성,천안,16:43:00,19:22:00,일반열차,30000,159,train
trans_train_05095,C15,C02,곡성,수원,16:43:00,19:51:00,일반열차,30000,188,train
trans_train_05096,C15,C01,곡성,서울,16:43:00,20:18:00,일반열차,30000,215,train
trans_train_04325,C14,C13,남원,전주,16:53:00,17:21:00,일반열차,30000,28,train
trans_train_04252,C14,C12,남원,논산,16:53:00,18:05:00,일반열차,10000,72,train
trans_train_05099,C23,C04,포항,대전,9:59:00,11:22:00,KTX,14000,83,train
trans_train_05100,C14,C03,남원,천안,16:53:00,19:22:00,일반열차,30000,149,train
trans_train_05101,C14,C02,남원,수원,16:53:00,19:51:00,일반열차,30000,178,train
trans_train_05102,C14,C01,남원,서울,16:53:00,20:18:00,일반열차,30000,205,train
trans_train_04502,C14,C12,남원,논산,19:19:00,20:51:00,일반열차,10000,93,train
trans_train_04262,C23,C04,포항,대전,10:15:00,11:34:00,KTX,14000,79,train
trans_train_05105,C13,C03,전주,천안,17:21:00,19:22:00,일반열차,30000,121,train
trans_train_05106,C13,C02,전주,수원,17:21:00,19:51:00,일반열차,30000,150,train
trans_train_05107,C13,C01,전주,서울,17:21:00,20:18:00,일반열차,30000,177,train
trans_train_04547,C23,C04,포항,대전,10:41:00,12:10:00,KTX,14000,89,train
trans_train_04272,C12,C03,논산,천안,18:05:00,19:22:00,일반열차,30000,77,train
trans_train_05110,C12,C02,논산,수원,18:05:00,19:51:00,일반열차,30000,106,train
trans_train_05111,C12,C01,논산,서울,18:05:00,20:18:00,일반열차,30000,133,train
trans_train_05112,C04,C03,대전,천안,18:39:00,19:22:00,일반열차,30000,43,train
trans_train_04282,C04,C02,대전,수원,18:39:00,19:51:00,일반열차,30000,72,train
trans_train_05114,C04,C01,대전,서울,18:39:00,20:18:00,일반열차,30000,99,train
trans_train_05115,C03,C02,천안,수원,19:22:00,19:51:00,일반열차,30000,29,train
trans_train_05116,C03,C01,천안,서울,19:22:00,20:18:00,일반열차,30000,56,train
trans_train_05117,C02,C01,수원,서울,19:51:00,20:18:00,일반열차,30000,27,train
trans_train_05118,C17,C16,여수,순천,16:45:00,17:09:00,일반열차,30000,24,train
trans_train_05119,C17,C15,여수,곡성,16:45:00,17:38:00,일반열차,5400,53,train
trans_train_05120,C17,C14,여수,남원,16:45:00,17:49:00,일반열차,3000,65,train
trans_train_05121,C17,C13,여수,전주,16:45:00,18:26:00,일반열차,30000,101,train
trans_train_05122,C16,C15,순천,곡성,17:09:00,17:38:00,일반열차,3100,29,train
trans_train_05123,C16,C14,순천,남원,17:09:00,17:49:00,일반열차,2600,41,train
trans_train_05124,C16,C13,순천,전주,17:09:00,18:26:00,일반열차,30000,77,train
trans_train_05125,C15,C14,곡성,남원,17:38:00,17:49:00,일반열차,2600,12,train
trans_train_05126,C15,C13,곡성,전주,17:38:00,18:26:00,일반열차,30000,48,train
trans_train_04592,C14,C13,남원,전주,17:49:00,18:26:00,일반열차,30000,37,train
trans_train_04292,C17,C16,여수,순천,18:12:00,18:38:00,일반열차,30000,26,train
trans_train_05129,C17,C15,여수,곡성,18:12:00,19:08:00,일반열차,5400,56,train
trans_train_05130,C17,C14,여수,남원,18:12:00,19:19:00,일반열차,3000,67,train
trans_train_05131,C17,C13,여수,전주,18:12:00,19:57:00,일반열차,30000,106,train
trans_train_05132,C14,C12,남원,논산,20:26:00,21:51:00,일반열차,10000,85,train
trans_train_05133,C23,C04,포항,대전,11:04:00,12:28:00,KTX,14000,84,train
trans_train_05134,C17,C03,여수,천안,18:12:00,22:26:00,일반열차,30000,254,train
trans_train_04637,C17,C02,여수,수원,18:12:00,23:00:00,일반열차,30000,289,train
trans_train_04302,C17,C01,여수,서울,18:12:00,23:36:00,일반열차,30000,324,train
trans_train_05137,C16,C15,순천,곡성,18:38:00,19:08:00,일반열차,3100,30,train
trans_train_05138,C16,C14,순천,남원,18:38:00,19:19:00,일반열차,2600,41,train
trans_train_05139,C16,C13,순천,전주,18:38:00,19:57:00,일반열차,30000,80,train
trans_train_05140,C15,C12,곡성,논산,7:25:00,9:06:00,일반열차,6000,101,train
trans_train_05141,C23,C04,포항,대전,12:37:00,14:02:00,KTX,14000,85,train
trans_train_04692,C16,C03,순천,천안,18:38:00,22:26:00,일반열차,30000,228,train
trans_train_04313,C16,C02,순천,수원,18:38:00,23:00:00,일반열차,30000,263,train
trans_train_05144,C16,C01,순천,서울,18:38:00,23:36:00,일반열차,30000,298,train
trans_train_05145,C15,C14,곡성,남원,19:08:00,19:19:00,일반열차,2600,11,train
trans_train_05146,C15,C13,곡성,전주,19:08:00,19:57:00,일반열차,30000,50,train
trans_train_05147,C15,C12,곡성,논산,9:46:00,11:11:00,일반열차,6000,85,train
trans_train_04737,C15,C03,곡성,천안,19:08:00,22:26:00,일반열차,30000,198,train
trans_train_04323,C15,C02,곡성,수원,19:08:00,23:00:00,일반열차,30000,233,train
trans_train_05150,C15,C01,곡성,서울,19:08:00,23:36:00,일반열차,30000,268,train
trans_train_05151,C14,C13,남원,전주,19:19:00,19:57:00,일반열차,30000,39,train
trans_train_05152,C15,C12,곡성,논산,10:01:00,11:42:00,일반열차,6000,101,train
trans_train_04792,C14,C03,남원,천안,19:19:00,22:26:00,일반열차,30000,187,train
trans_train_04495,C14,C02,남원,수원,19:19:00,23:00:00,일반열차,30000,222,train
trans_train_05155,C14,C01,남원,서울,19:19:00,23:36:00,일반열차,30000,257,train
trans_train_05156,C15,C12,곡성,논산,13:08:00,14:45:00,일반열차,6000,97,train
trans_train_05157,C23,C04,포항,대전,14:04:00,15:27:00,KTX,14000,83,train
trans_train_04540,C13,C03,전주,천안,19:57:00,22:26:00,일반열차,30000,149,train
trans_train_05159,C13,C02,전주,수원,19:57:00,23:00:00,일반열차,30000,183,train
trans_train_05160,C13,C01,전주,서울,19:57:00,23:36:00,일반열차,30000,219,train
trans_train_05161,C23,C04,포항,대전,15:37:00,16:56:00,KTX,14000,79,train
trans_train_05162,C12,C03,논산,천안,20:51:00,22:26:00,일반열차,30000,95,train
trans_train_05163,C12,C02,논산,수원,20:51:00,23:00:00,일반열차,30000,129,train
trans_train_05164,C12,C01,논산,서울,20:51:00,23:36:00,일반열차,30000,165,train
trans_train_05165,C04,C03,대전,천안,21:36:00,22:26:00,일반열차,30000,50,train
trans_train_05166,C04,C02,대전,수원,21:36:00,23:00:00,일반열차,30000,84,train
trans_train_05168,C03,C02,천안,수원,22:26:00,23:00:00,일반열차,30000,35,train
trans_train_05169,C03,C01,천안,서울,22:26:00,23:36:00,일반열차,30000,70,train
trans_train_05170,C02,C01,수원,서울,23:00:00,23:36:00,일반열차,30000,36,train
trans_train_05171,C17,C16,여수,순천,19:13:00,19:37:00,일반열차,30000,25,train
trans_train_04847,C17,C15,여수,곡성,19:13:00,20:13:00,일반열차,5400,60,train
trans_train_04585,C17,C14,여수,남원,19:13:00,20:26:00,일반열차,3000,74,train
trans_train_05174,C17,C13,여수,전주,19:13:00,21:00:00,일반열차,30000,108,train
trans_train_05175,C15,C12,곡성,논산,14:21:00,16:04:00,일반열차,6000,104,train
trans_train_05176,C23,C04,포항,대전,16:23:00,17:51:00,KTX,14000,88,train
trans_train_05177,C17,C03,여수,천안,19:13:00,23:17:00,일반열차,30000,244,train
trans_train_05178,C17,C02,여수,수원,19:13:00,23:54:00,일반열차,30000,281,train
trans_train_05179,C17,C01,여수,서울,19:13:00,0:26:00,일반열차,30000,313,train
trans_train_04892,C16,C15,순천,곡성,19:37:00,20:13:00,일반열차,3100,36,train
trans_train_04630,C16,C14,순천,남원,19:37:00,20:26:00,일반열차,2600,49,train
trans_train_05182,C16,C13,순천,전주,19:37:00,21:00:00,일반열차,30000,83,train
trans_train_05183,C15,C12,곡성,논산,15:50:00,17:31:00,일반열차,6000,102,train
trans_train_05184,C23,C04,포항,대전,18:00:00,19:19:00,KTX,14000,79,train
trans_train_05185,C16,C03,순천,천안,19:37:00,23:17:00,일반열차,30000,220,train
trans_train_05186,C16,C02,순천,수원,19:37:00,23:54:00,일반열차,30000,257,train
trans_train_04938,C16,C01,순천,서울,19:37:00,0:26:00,일반열차,30000,289,train
trans_train_04685,C15,C14,곡성,남원,20:13:00,20:26:00,일반열차,2600,14,train
trans_train_05189,C15,C13,곡성,전주,20:13:00,21:00:00,일반열차,30000,48,train
trans_train_05190,C15,C12,곡성,논산,16:43:00,18:05:00,일반열차,6000,82,train
trans_train_05191,C23,C04,포항,대전,18:56:00,20:24:00,KTX,14000,88,train
trans_train_05192,C15,C03,곡성,천안,20:13:00,23:17:00,일반열차,30000,184,train
trans_train_04993,C15,C02,곡성,수원,20:13:00,23:54:00,일반열차,30000,221,train
trans_train_04730,C15,C01,곡성,서울,20:13:00,0:26:00,일반열차,30000,253,train
trans_train_05195,C14,C13,남원,전주,20:26:00,21:00:00,일반열차,30000,34,train
trans_train_05196,C15,C12,곡성,논산,19:08:00,20:51:00,일반열차,6000,104,train
trans_train_05197,C23,C04,포항,대전,19:00:00,20:24:00,KTX,14000,84,train
trans_train_05038,C14,C03,남원,천안,20:26:00,23:17:00,일반열차,30000,171,train
trans_train_04785,C14,C02,남원,수원,20:26:00,23:54:00,일반열차,30000,208,train
trans_train_05200,C14,C01,남원,서울,20:26:00,0:26:00,일반열차,30000,240,train
trans_train_05201,C15,C12,곡성,논산,20:13:00,21:51:00,일반열차,6000,99,train
trans_train_05202,C23,C04,포항,대전,19:21:00,20:44:00,KTX,14000,83,train
trans_train_04840,C13,C03,전주,천안,21:00:00,23:17:00,일반열차,30000,137,train
trans_train_05204,C13,C02,전주,수원,21:00:00,23:54:00,일반열차,30000,174,train
trans_train_05205,C13,C01,전주,서울,21:00:00,0:26:00,일반열차,30000,206,train
trans_train_05206,C23,C04,포항,대전,21:36:00,22:59:00,KTX,14000,83,train
trans_train_05207,C12,C03,논산,천안,21:51:00,23:17:00,일반열차,30000,86,train
trans_train_05208,C12,C02,논산,수원,21:51:00,23:54:00,일반열차,30000,123,train
trans_train_05209,C12,C01,논산,서울,21:51:00,0:26:00,일반열차,30000,155,train
trans_train_05210,C04,C03,대전,천안,22:24:00,23:17:00,일반열차,30000,53,train
trans_train_05211,C04,C02,대전,수원,22:24:00,23:54:00,일반열차,30000,90,train
trans_train_05212,C04,C01,대전,서울,22:24:00,0:26:00,일반열차,30000,122,train
trans_train_05213,C03,C02,천안,수원,23:17:00,23:54:00,일반열차,30000,37,train
trans_train_05214,C03,C01,천안,서울,23:17:00,0:26:00,일반열차,30000,69,train
trans_train_05215,C02,C01,수원,서울,23:54:00,0:26:00,일반열차,30000,32,train
trans_train_05216,C17,C16,여수,순천,22:40:00,23:04:00,일반열차,30000,24,train
trans_train_05103,C17,C15,여수,곡성,22:40:00,23:33:00,일반열차,5400,53,train
trans_train_04885,C17,C14,여수,남원,22:40:00,23:44:00,일반열차,3000,64,train
trans_train_05219,C17,C13,여수,전주,22:40:00,0:21:00,일반열차,30000,101,train
trans_train_05220,C16,C15,순천,곡성,23:04:00,23:33:00,일반열차,3100,29,train
trans_train_05221,C16,C14,순천,남원,23:04:00,23:44:00,일반열차,2600,40,train
trans_train_05222,C16,C13,순천,전주,23:04:00,0:21:00,일반열차,30000,77,train
trans_train_05223,C15,C14,곡성,남원,23:33:00,23:44:00,일반열차,2600,11,train
trans_train_05224,C15,C13,곡성,전주,23:33:00,0:21:00,일반열차,30000,48,train
trans_train_05148,C14,C13,남원,전주,23:44:00,0:21:00,일반열차,30000,37,train
trans_train_01924,C01,C17,서울,여수,8:25:00,9:20:00,항공기,60000,55,plane
trans_train_05227,C17,C01,여수,서울,9:50:00,10:45:00,항공기,60000,55,plane
trans_train_05228,C01,C17,서울,여수,16:20:00,17:15:00,항공기,60000,55,plane
trans_train_05229,C17,C01,여수,서울,17:50:00,18:45:00,항공기,60000,55,plane
trans_train_05230,C10,C01,부산,서울,7:00:00,7:55:00,항공기,60000,55,plane
trans_train_05231,C10,C01,부산,서울,8:00:00,8:55:00,항공기,60000,55,plane
trans_train_05193,C01,C10,서울,부산,7:30:00,8:25:00,항공기,60000,55,plane
trans_train_01930,C10,C01,부산,서울,9:00:00,9:55:00,항공기,60000,55,plane
trans_train_05234,C01,C10,서울,부산,8:30:00,9:25:00,항공기,60000,55,plane
trans_train_05235,C10,C01,부산,서울,10:00:00,10:55:00,항공기,60000,55,plane
trans_train_05236,C01,C10,서울,부산,9:30:00,10:25:00,항공기,60000,55,plane
trans_train_05237,C10,C01,부산,서울,11:00:00,11:55:00,항공기,60000,55,plane
trans_train_05238,C01,C10,서울,부산,10:30:00,11:25:00,항공기,60000,55,plane
trans_train_01936,C01,C10,서울,부산,11:30:00,12:25:00,항공기,60000,55,plane
trans_train_05240,C10,C01,부산,서울,13:00:00,13:55:00,항공기,60000,55,plane
trans_train_05241,C01,C10,서울,부산,12:30:00,13:25:00,항공기,60000,55,plane
trans_train_05242,C10,C01,부산,서울,14:00:00,14:55:00,항공기,60000,55,plane
trans_train_05293,C10,C01,부산,서울,15:00:00,15:55:00,항공기,60000,55,plane
trans_train_01942,C10,C01,부산,서울,15:00:00,16:05:00,항공기,60000,65,plane
trans_train_05245,C01,C10,서울,부산,14:30:00,15:25:00,항공기,60000,55,plane
trans_train_05246,C10,C01,부산,서울,16:00:00,16:55:00,항공기,60000,55,plane
trans_train_05247,C01,C10,서울,부산,15:30:00,16:25:00,항공기,60000,55,plane
trans_train_01952,C10,C01,부산,서울,17:00:00,17:55:00,항공기,60000,55,plane
trans_train_05249,C01,C10,서울,부산,16:30:00,17:25:00,항공기,60000,55,plane
trans_train_05250,C01,C10,서울,부산,16:30:00,17:35:00,항공기,60000,65,plane
trans_train_05251,C10,C01,부산,서울,18:00:00,18:55:00,항공기,60000,55,plane
trans_train_05252,C01,C10,서울,부산,17:30:00,18:25:00,항공기,60000,55,plane
trans_train_05253,C10,C01,부산,서울,19:00:00,19:55:00,항공기,60000,55,plane
trans_train_05254,C01,C10,서울,부산,18:30:00,19:25:00,항공기,60000,55,plane
trans_train_05255,C10,C01,부산,서울,20:00:00,20:55:00,항공기,60000,55,plane
trans_train_05256,C01,C10,서울,부산,19:30:00,20:25:00,항공기,60000,55,plane
trans_train_05257,C10,C01,부산,서울,21:00:00,21:55:00,항공기,60000,55,plane
trans_train_05258,C01,C10,서울,부산,20:30:00,21:35:00,항공기,60000,65,plane
trans_train_05259,C10,C01,부산,서울,21:30:00,22:25:00,항공기,60000,55,plane
trans_train_05260,C01,C10,서울,부산,21:30:00,22:35:00,항공기,60000,65,plane
trans_train_05261,C01,C10,서울,부산,13:35:00,14:25:00,항공기,60000,50,plane
trans_train_05262,C01,C10,서울,부산,13:55:00,15:05:00,항공기,60000,70,plane
trans_train_05263,C10,C01,부산,서울,11:50:00,12:45:00,항공기,60000,55,plane
trans_train_05264,C10,C01,부산,서울,7:30:00,8:25:00,항공기,60000,55,plane
trans_train_05265,C10,C01,부산,서울,16:30:00,17:25:00,항공기,60000,55,plane
trans_train_05266,C01,C10,서울,부산,9:05:00,10:05:00,항공기,60000,60,plane
trans_train_05267,C01,C10,서울,부산,18:00:00,18:55:00,항공기,60000,55,plane
trans_train_05268,C10,C01,부산,서울,10:30:00,11:25:00,항공기,60000,55,plane
trans_train_05269,C10,C01,부산,서울,17:35:00,18:25:00,항공기,60000,50,plane
trans_train_05270,C10,C01,부산,서울,17:30:00,18:25:00,항공기,60000,55,plane
trans_train_05271,C10,C01,부산,서울,17:35:00,18:30:00,항공기,60000,55,plane
trans_train_05338,C01,C10,서울,부산,12:00:00,12:55:00,항공기,60000,55,plane
trans_train_01958,C01,C10,서울,부산,19:05:00,19:55:00,항공기,60000,50,plane
trans_train_05274,C01,C10,서울,부산,19:00:00,19:55:00,항공기,60000,55,plane
trans_train_05275,C01,C10,서울,부산,19:05:00,20:00:00,항공기,60000,55,plane
trans_train_05276,C10,C01,부산,서울,18:30:00,19:25:00,항공기,60000,55,plane
trans_train_05277,C01,C10,서울,부산,20:00:00,20:55:00,항공기,60000,55,plane
trans_train_05278,C10,C01,부산,서울,14:30:00,15:25:00,항공기,60000,55,plane
trans_train_05279,C10,C01,부산,서울,12:35:00,13:30:00,항공기,60000,55,plane
trans_train_04932,C10,C01,부산,서울,19:30:00,20:25:00,항공기,60000,55,plane
trans_train_01968,C01,C10,서울,부산,21:00:00,21:55:00,항공기,60000,55,plane
trans_train_05282,C10,C01,부산,서울,15:30:00,16:25:00,항공기,60000,55,plane
trans_train_05283,C01,C10,서울,부산,11:00:00,11:55:00,항공기,60000,55,plane
trans_train_05284,C01,C10,서울,부산,20:15:00,21:10:00,항공기,60000,55,plane
trans_train_05285,C01,C07,서울,울산,7:30:00,8:25:00,항공기,60000,55,plane
trans_train_05286,C07,C01,울산,서울,12:35:00,13:35:00,항공기,60000,60,plane
trans_train_04987,C07,C01,울산,서울,12:45:00,13:40:00,항공기,60000,55,plane
trans_train_01974,C01,C07,서울,울산,14:15:00,15:15:00,항공기,60000,60,plane
trans_train_05289,C07,C01,울산,서울,19:30:00,20:30:00,항공기,60000,60,plane
trans_train_05290,C01,C07,서울,울산,16:30:00,17:25:00,항공기,60000,55,plane
trans_train_05291,C01,C07,서울,울산,17:00:00,17:55:00,항공기,60000,55,plane
trans_train_05292,C01,C07,서울,울산,9:00:00,9:55:00,항공기,60000,55,plane
trans_train_05032,C07,C01,울산,서울,18:00:00,18:55:00,항공기,60000,55,plane
