accomodation_id,city_id,city_name,accom_nm,address,rate,longitude,latitude
AC264,C22,강릉,에스웨이펜션,강원 강릉시 창해로362번길 12-0,1.17,128.9177616,37.79558038
AC265,C22,강릉,강릉일출펜션,강원 강릉시 해안로604번길 16-0,1.16,128.8988738,37.81272232
AC266,C22,강릉,언덕마루,강원 강릉시 해안로711번길 9-0,1.14,128.8903793,37.81780611
AC267,C22,강릉,보광농촌체험휴양마을캠핑장,강원 강릉시 보현길 5-0,1.13,128.8071876,37.737368
AC268,C22,강릉,꿈꾸는풍차펜션,강원 강릉시 해안로711번길 27-7,1.12,128.8900294,37.81646444
AC269,C22,강릉,강릉리프레시펜션오대산점,강원 강릉시 진고개로 1424-27,1.1,128.6934368,37.8462519
AC270,C22,강릉,하이모텔,강원 강릉시 동부시장길 39-0,1.09,128.9007377,37.76145387
AC271,C22,강릉,화이트비치펜션,강원 강릉시 진리해변길 83-1,1.06,128.8765901,37.83940592
AC272,C22,강릉,경포의휴일펜션,강원 강릉시 해안로 368-0,1.06,128.9132169,37.79611048
AC273,C22,강릉,루헤펜션,강원 강릉시 경포로463번안길 6-0,1.04,128.9023274,37.80198764
AC274,C22,강릉,다오펜션,강원 강릉시 저동골길 126-8,1.03,128.8931884,37.80503353
AC275,C22,강릉,위펜션,강원 강릉시 창해로 10-1,1.01,128.946038,37.77320138
AC276,C22,강릉,라라호텔,강원 강릉시 옥천로62번길 6-0,0.99,128.8992716,37.7600541
AC277,C22,강릉,더브리앙뜨,강원 강릉시 중앙서로 92-43,0.99,128.8372503,37.82196521
AC278,C22,강릉,수와래펜션,강원 강릉시 순포안길 26-0,0.94,128.8837043,37.82175964
AC279,C22,강릉,미라벨펜션,강원 강릉시 해안로 651-21,0.94,128.894935,37.81268695
AC280,C22,강릉,경포도도펜션,강원 강릉시 하남길 197-15,0.94,128.8856929,37.80811754
AC281,C22,강릉,디오네스파펜션,강원 강릉시 해안로 689-28,0.93,128.8906069,37.8157672
AC282,C22,강릉,G7펜션,강원 강릉시 해안로 1939-8,0.9,128.8287648,37.90248641
AC283,C22,강릉,씨에스타게스트하우스,강원 강릉시 해안로 388-0,0.9,128.9123602,37.79685767
AC284,C22,강릉,오늘은바다펜션,강원 강릉시 해안로 904-11,0.88,128.875829,37.83192392
AC285,C22,강릉,하루와이틀펜션,강원 강릉시 하남길 323-1,0.87,128.8987217,37.80744192
AC286,C22,강릉,강릉라파힐펜션,강원 강릉시 해안로 663-48,0.86,128.8941909,37.81278198
AC287,C22,강릉,쉼표펜션,강원 강릉시 진리항구길 11-0,0.84,128.8736162,37.83552718
AC288,C22,강릉,동신모텔,강원 강릉시 경강로2067번길 8-0,0.83,128.8932249,37.75366329
AC289,C22,강릉,경포애플펜션,강원 강릉시 해안로604번길 22-0,0.8,128.8982712,37.81289184
AC290,C22,강릉,오붓한강릉,강원 강릉시 가둔지길 24-0,0.8,128.8788166,37.82688683
AC291,C22,강릉,씨에스타펜션,강원 강릉시 해안로 388-0,0.78,128.9123602,37.79685767
AC292,C22,강릉,테라176펜션,강원 강릉시 헌화로 297-0,0.77,129.0431424,37.64194127
AC293,C22,강릉,하얀우드펜션,강원 강릉시 저동골길 126-4,0.75,128.8927475,37.80504737
AC294,C22,강릉,바다정원펜션,강원 강릉시 해안로 634-0,0.72,128.8973125,37.81356833
AC295,C22,강릉,어울림펜션,강원 강릉시 해안로 1377-0,0.72,128.8457692,37.86458498
AC296,C22,강릉,씨윈드경포,강원 강릉시 해안로535번길 11-0,0.7,128.9019582,37.80695675
AC297,C22,강릉,욜로펜션,강원 강릉시 해안로711번길 27-12,0.7,128.8896483,37.8161304
AC298,C22,강릉,타워모텔,강원 강릉시 성덕포남로153번길 8-0,0.68,128.9104303,37.7657322
AC299,C22,강릉,강원장모텔,강원 강릉시 해안로 1759-0,0.67,128.8282072,37.892161
AC300,C22,강릉,W스파펜션A동,강원 강릉시 해안로 689-8,0.65,128.8917405,37.81631336
AC301,C22,강릉,경포힐모텔,강원 강릉시 경포로 489-7,0.64,128.9038761,37.80345754
AC302,C22,강릉,폴게스트하우스,강원 강릉시 경포로475번길 35-0,0.62,128.9018346,37.8048235
AC303,C22,강릉,엔담모텔,강원 강릉시 헌화로 906-5,0.61,129.0430443,37.68059833
AC304,C22,강릉,리베라모텔,강원 강릉시 용지로 147-0,0.59,128.9016489,37.76171032
AC305,C22,강릉,모래하늘펜션,강원 강릉시 진리해변길 8-0,0.58,128.872449,37.83579429
AC306,C22,강릉,프렌즈애견펜션,강원 강릉시 하남길 117-4,0.57,128.880543,37.81174613
AC307,C22,강릉,산토리니모텔,강원 강릉시 창해로 485-0,0.55,128.9091942,37.80342919
AC308,C22,강릉,탑스빌모텔,강원 강릉시 헌화로 1007-34,0.54,129.0365582,37.68559028
AC309,C22,강릉,음악시간펜션,강원 강릉시 해안로 1151-0,0.52,128.8629466,37.84918829
AC310,C22,강릉,워너비 무인텔,강원 강릉시 도직길 12-0,0.51,129.0672945,37.60791105
AC311,C22,강릉,파인힐애견펜션,강원 강릉시 동해대로 4371-27,0.49,128.831634,37.86920213
AC312,C22,강릉,진고개계곡야영장,강원 강릉시 진고개로 1016-0,0.48,128.6567477,37.8398392
AC313,C22,강릉,린펜션,강원 강릉시,0.46,128.8759061,37.75210808
AC314,C22,강릉,하코네스파펜션,강원 강릉시 해안로 689-28,0.45,128.8906069,37.8157672
AC315,C22,강릉,베이스캠프펜션,강원 강릉시 해안로 940-12,0.43,128.873605,37.8343315
AC316,C22,강릉,아이리스풀빌라펜션,강원 강릉시 방동길 276-0,0.42,128.8742187,37.82569894
AC317,C22,강릉,주문진야영장,강원 강릉시,0.41,128.8759061,37.75210808
AC318,C22,강릉,G7&G9펜션,강원 강릉시 해안로 1939-8,0.39,128.8287648,37.90248641
AC319,C22,강릉,베이스캠프글램핑,강원 강릉시 해안로 940-12,0.38,128.873605,37.8343315
AC320,C22,강릉,강릉B612스파펜션,강원 강릉시 해안로 1149-0,0.36,128.8630415,37.84911499
AC321,C22,강릉,힐링연펜션B동,강원 강릉시 영진4길 39-11,0.35,128.8461895,37.8659009
AC322,C22,강릉,더휴모텔,강원 강릉시,0.33,128.8759061,37.75210808
AC323,C22,강릉,올리비아모텔,강원 강릉시 홍제로85번길 24-0,0.32,128.8813862,37.75389356
AC324,C22,강릉,등명해변솔향캠핑장,강원 강릉시,0.3,128.8759061,37.75210808
AC325,C22,강릉,시즌모텔,강원 강릉시 창해로 429-0,0.29,128.9134444,37.79963517
AC326,C22,강릉,하슬라펜션,강원 강릉시,0.28,128.8759061,37.75210808
AC327,C22,강릉,강릉외갓집,강원 강릉시,0.26,128.8759061,37.75210808
AC328,C22,강릉,태양의바다펜션,강원 강릉시 해안로 636-0,0.25,128.8970594,37.81378374
AC329,C22,강릉,엔로즈펜션,강원 강릉시 홍질목길 55-21,0.22,128.8429385,37.86382435
AC330,C22,강릉,카라반파크강릉경포대점,강원 강릉시 해안로 663-67,0.22,128.8938947,37.81417006
AC331,C22,강릉,하늘과계곡사이펜션,강원 강릉시,0.2,128.8759061,37.75210808
AC332,C22,강릉,포스카이글램핑,강원 강릉시 해안로 940-12,0.19,128.873605,37.8343315
AC333,C22,강릉,해변하우스,강원 강릉시,0.16,128.8759061,37.75210808
AC334,C22,강릉,반딧불황토방펜션,강원 강릉시,0.16,128.8759061,37.75210808
AC335,C22,강릉,강릉미술시간풀빌라&스파,강원 강릉시 해안로 904-18,0.13,128.8761702,37.83256546
AC336,C22,강릉,씨마크호텔써멀스위트,강원 강릉시,0.13,128.8759061,37.75210808
AC337,C22,강릉,아트인마이원펜션,강원 강릉시 난설헌로 261-0,0.12,128.9159997,37.7953516
AC338,C22,강릉,강릉게스트하우스경포본점,강원 강릉시 하남길 197-15,0.1,128.8856929,37.80811754
AC339,C22,강릉,프린스모텔,강원 강릉시,0.09,128.8759061,37.75210808
AC340,C22,강릉,은지펜션,강원 강릉시,0.07,128.8759061,37.75210808
AC341,C22,강릉,마젤란펜션,강원 강릉시 해안로 1921-0,0.04,128.830662,37.90150338
AC342,C22,강릉,소금강산장,강원 강릉시,0.04,128.8759061,37.75210808
AC343,C22,강릉,경포비치펜션민박,강원 강릉시 하남길 345-5,0.03,128.899485,37.80894616
AC344,C22,강릉,파인힐모텔,강원 강릉시 솔올로5번길 12-3,0.01,128.8760595,37.76323837
AC345,C22,강릉,수원장여관,강원 강릉시,0,128.8759061,37.75210808
AC346,C08,경산,상대온천관광호텔,경북 경산시 상대로116길 18-0,5,128.7922287,35.78037855
AC347,C08,경산,경산그랜드모텔,경북 경산시 경산로44길 3-11,4.87,128.7250049,35.82835421
AC348,C08,경산,송림한옥마을,경북 경산시 갓바위로 67-13,4.74,128.7895368,35.96402228
AC349,C08,경산,렉시모텔,경북 경산시 중앙로14길 7-1,4.61,128.7346601,35.82214629
AC350,C08,경산,OK모텔,경북 경산시 원효로 28-2,4.47,128.7405372,35.82355663
AC351,C08,경산,더베스트모텔,경북 경산시 경산로40길 3-8,4.34,128.7263349,35.82635839
AC352,C08,경산,호텔 크라페,경북 경산시 장산로23길 7-0,4.21,128.7371314,35.81839235
AC353,C08,경산,리베라모텔,경북 경산시 경산로44길 3-8,4.08,128.7255619,35.82794341
AC354,C08,경산,쉼표모텔,경북 경산시 원효로 28-4,3.95,128.7405021,35.82342107
AC355,C08,경산,하바나호텔,경북 경산시 경산로44길 3-3,3.82,128.7254096,35.82754612
AC356,C08,경산,탑투모텔,경북 경산시 경산로40길 3-1,3.68,128.7261952,35.825963
AC357,C08,경산,하양모텔,경북 경산시 낙산길 13-10,3.55,128.8135289,35.87610794
AC358,C08,경산,가을동화모텔,경북 경산시 고분길 18-2,3.42,128.7583502,35.84178188
AC359,C08,경산,히든호텔,경북 경산시 청운로 90-0,3.29,128.7589957,35.8416606
AC360,C08,경산,투데이모텔,경북 경산시 중앙로18길 28-0,3.16,128.7368002,35.82112215
AC361,C08,경산,엠모텔,경북 경산시 중앙로14길 37-0,3.03,128.7354741,35.81915675
AC362,C08,경산,호텔크라페,경북 경산시 장산로23길 7-0,2.89,128.7371314,35.81839235
AC363,C08,경산,황제모텔,경북 경산시 낙산1길 4-0,2.76,128.8128,35.87617914
AC364,C08,경산,엔젤모텔,경북 경산시 경안로48길 3-0,2.63,128.7366367,35.8283321
AC365,C08,경산,러브웨이모텔,경북 경산시 향교길 66-1,2.5,128.7413601,35.82324283
AC366,C08,경산,하루호텔,경북 경산시 중앙로 72-6,2.37,128.7349221,35.82208402
AC367,C08,경산,ITS모텔,경북 경산시 경산로44길 3-10,2.24,128.725474,35.82811021
AC368,C08,경산,휴모텔,경북 경산시 경산로44길 3-6,2.11,128.725648,35.82779069
AC369,C08,경산,몽블랑모텔,경북 경산시 경산로40길 3-6,1.84,128.7264563,35.82616155
AC370,C08,경산,조은모텔,경북 경산시 대경로 705-0,1.84,128.8177737,35.91055282
AC371,C08,경산,블레스모텔,경북 경산시 중앙로19길 18-0,1.71,128.7363184,35.8251951
AC372,C08,경산,더블유굿타임모텔,경북 경산시 경산로44길 3-16,1.58,128.7253397,35.82845601
AC373,C08,경산,플러스온천모텔,경북 경산시 경청로 967-10,1.45,128.7334106,35.79268848
AC374,C08,경산,썸모텔,경북 경산시 중앙로18길 33-0,1.32,128.7372384,35.82067669
AC375,C08,경산,도화지오토캠핑장,경북 경산시 대한길 45-27,1.18,128.7867948,35.96981911
AC376,C08,경산,탑모텔,경북 경산시 서상길 72-0,1.05,128.7346407,35.81901694
AC377,C08,경산,별천지모텔,경북 경산시 중앙로 72-6,0.92,128.7349221,35.82208402
AC378,C08,경산,썬모텔,경북 경산시 서상길 72-0,0.79,128.7346407,35.81901694
AC379,C08,경산,엘루이모텔,경북 경산시 대경로 705-0,0.66,128.8177737,35.91055282
AC380,C08,경산,발리파크,경북 경산시 경산로44길 3-6,0.53,128.725648,35.82779069
AC381,C08,경산,에비앙호텔,경북 경산시 경산로44길 3-10,0.39,128.725474,35.82811021
AC382,C08,경산,모텔리베라,경북 경산시 경안로48길 3-0,0.26,128.7366367,35.8283321
AC383,C08,경산,황제장여관,경북 경산시 낙산1길 4-0,0.13,128.8128,35.87617914
AC384,C08,경산,도화지캠핑장,경북 경산시 대한길 45-27,0,128.7867948,35.96981911
AC385,C06,경주,라한셀렉트경주,경북 경주시 보문로 338-0,5,129.2771896,35.85032021
AC386,C06,경주,소노벨경주,경북 경주시 보문로 402-12,4.98,129.2817015,35.84678931
AC387,C06,경주,경주힐튼호텔,경북 경주시 보문로 484-7,4.97,129.2859477,35.83991327
AC388,C06,경주,한화리조트경주,경북 경주시 보문로 182-27,4.95,129.2702405,35.85968942
AC389,C06,경주,코오롱호텔,경북 경주시 불국로 289-17,4.93,129.3217692,35.78783631
AC390,C06,경주,더케이호텔경주,경북 경주시 엑스포로 45-0,4.92,129.2902089,35.83816104
AC391,C06,경주,켄싱턴리조트경주보문,경북 경주시 보문로 182-29,4.9,129.2684224,35.86072599
AC392,C06,경주,코모도호텔경주,경북 경주시 보문로 422-0,4.88,129.2851433,35.84438732
AC393,C06,경주,블루원리조트,경북 경주시 천군로 95-32,4.87,129.287084,35.82526655
AC394,C06,경주,성호리조트,경북 경주시 영지로 636-0,4.85,129.3094431,35.7631366
AC395,C06,경주,켄싱턴리조트경주,경북 경주시 보문로 182-29,4.84,129.2684224,35.86072599
AC396,C06,경주,마우나오션리조트,경북 경주시 동남로 982-0,4.82,129.3754642,35.69092875
AC397,C06,경주,라마다호텔앤리조트경주,경북 경주시 동해안로 1819-21,4.8,129.4927086,35.77107023
AC398,C06,경주,황남관한옥호텔,경북 경주시 포석로 1038-0,4.79,129.2096982,35.83359779
AC399,C06,경주,베니키아스위스로젠호텔,경북 경주시 보문로 465-37,4.77,129.2925398,35.84054747
AC400,C06,경주,스위트호텔경주,경북 경주시 보문로 280-12,4.75,129.2774041,35.85380449
AC401,C06,경주,블루원프라이빗콘도,경북 경주시 보불로 391-0,4.74,129.2952662,35.82276295
AC402,C06,경주,일성경주보문콘도,경북 경주시 보문로 365-0,4.72,129.2811016,35.84859123
AC403,C06,경주,지지관광호텔,경북 경주시 태종로699번길 3-0,4.7,129.2043834,35.83897269
AC404,C06,경주,오푸스11,경북 경주시 천강로 166-37,4.69,129.2795788,35.90400169
AC405,C06,경주,경주신라한옥호텔,경북 경주시 소티남길 19-17,4.67,129.1889931,35.81361752
AC406,C06,경주,베스트웨스턴플러스경주호텔,경북 경주시 동해안로 1819-21,4.65,129.4927086,35.77107023
AC407,C06,경주,토모노야호텔&료칸경주,경북 경주시 동해안로 2401-0,4.64,129.5027703,35.81927508
AC408,C06,경주,노벰버리조트,경북 경주시 감포로 226-4,4.62,129.5089944,35.80803679
AC409,C06,경주,141미니호텔,경북 경주시 원효로 141-0,4.61,129.216436,35.84217973
AC410,C06,경주,리버틴호텔경주,경북 경주시 태종로685번길 23-0,4.59,129.2027267,35.84042601
AC411,C06,경주,블루원패밀리콘도,경북 경주시 보불로 391-0,4.57,129.2952662,35.82276295
AC412,C06,경주,경주오류캠핑장,경북 경주시 감포로 382-7,4.56,129.5085593,35.82111199
AC413,C06,경주,경주에듀팜파크,경북 경주시 문복로 1280-7,4.54,129.0625445,35.74242734
AC414,C06,경주,더마린풀빌라,경북 경주시 감포로 329-39,4.52,129.5085113,35.81791585
AC415,C06,경주,신라부티크호텔,경북 경주시 강변로 200-0,4.51,129.201927,35.8414038
AC416,C06,경주,더보문풀빌라,경북 경주시 서낭길 122-7,4.49,129.2660619,35.86207372
AC417,C06,경주,라궁호텔,경북 경주시 엑스포로 55-12,4.47,129.2926252,35.83550827
AC418,C06,경주,메이브리즈풀빌라,경북 경주시 갈곡성지길 174-29,4.46,129.2912579,35.89279576
AC419,C06,경주,아리수 경주 호텔,경북 경주시 영불로 207-0,4.44,129.3247519,35.78152973
AC420,C06,경주,경주한옥펜타운,경북 경주시 인좌안길 32-39,4.42,129.2639028,35.98848614
AC421,C06,경주,엔젤모텔,경북 경주시 화랑로 43-7,4.41,129.2056683,35.84548583
AC422,C06,경주,아이콘모텔,경북 경주시 태종로685번길 36-0,4.39,129.2031495,35.84150952
AC423,C06,경주,산죽한옥마을펜션,경북 경주시 불국로 156-0,4.38,129.3095915,35.78369977
AC424,C06,경주,문복산캠핑장,경북 경주시 문복로 333-199,4.36,129.051472,35.66052447
AC425,C06,경주,SG빌라앤호텔,경북 경주시 동해안로 1819-23,4.34,129.4917049,35.77055081
AC426,C06,경주,포테이토모텔,경북 경주시 원효로 31-0,4.33,129.2042955,35.84246522
AC427,C06,경주,가야미니호텔,경북 경주시 태종로 801-7,4.31,129.2161046,35.84170496
AC428,C06,경주,경주머물다펜션,경북 경주시 목실길 10-22,4.29,129.2741165,35.87465534
AC429,C06,경주,브라운도트호텔경주불국사점,경북 경주시 진현로1길 4-0,4.28,129.3243149,35.78202492
AC430,C06,경주,용장한옥펜션,경북 경주시 용장1길 18-0,4.26,129.2022858,35.77493057
AC431,C06,경주,늘시원펜션,경북 경주시 감포로2길 47-0,4.24,129.5014215,35.80179677
AC432,C06,경주,뷰델카라반펜션,경북 경주시 감포로 329-34,4.21,129.5080297,35.81899798
AC433,C06,경주,라쿠스호텔,경북 경주시 진현로2길 11-0,4.21,129.3235455,35.78339594
AC434,C06,경주,비클래시불국사점,경북 경주시 대추밭안길 128-14,4.19,129.2824008,35.77195938
AC435,C06,경주,엘라포니시,경북 경주시 동해안로 1594-0,4.18,129.4923121,35.7517563
AC436,C06,경주,화랑마을오토캠핑장,경북 경주시,4.16,129.2247817,35.85621846
AC437,C06,경주,경주별빛마루글램핑장과펜션,경북 경주시 새터흥림길 1-75,4.14,129.2939069,35.92233531
AC438,C06,경주,경주헤윰한옥풀빌라펜션,경북 경주시 화계로 743-14,4.13,129.1786105,35.79589567
AC439,C06,경주,자라모텔,경북 경주시 보문로 465-20,4.11,129.290502,35.84102397
AC440,C06,경주,경주춘추관,경북 경주시 대경로 4821-5,4.1,129.185806,35.82273644
AC441,C06,경주,샵앤플랫펜션,경북 경주시 동해안로 2630-0,4.08,129.5157098,35.83486843
AC442,C06,경주,호텔얌경주시청점,경북 경주시 양정로225번길 24-0,4.06,129.2237045,35.85445048
AC443,C06,경주,보문프로포즈펜션,경북 경주시 목실길 14-25,4.05,129.2730274,35.87343354
AC444,C06,경주,호텔여기어때경주보문점,경북 경주시 보문로 465-24,4.03,129.2907889,35.84088218
AC445,C06,경주,경주감포한옥펜션,경북 경주시 감포로10길 40-11,4.01,129.5031297,35.81226069
AC446,C06,경주,노벨라펜션,경북 경주시 천군1길 24-12,4,129.2766625,35.83221333
AC447,C06,경주,유로빌펜션,경북 경주시 북군4길 27-1,3.98,129.2582684,35.85820977
AC448,C06,경주,휴앤락오토캠핑장,경북 경주시 석현로 110-49,3.96,129.1844581,35.86354184
